ÃÒ¨é¥N½X,Â²ºÙ,¦~¤ë¤é,¶}½L»ù,³Ì°ª»ù,³Ì§C»ù,¦¬½L»ù,¦¨¥æ¶q,¦¨¥æ­È,³ø¹S²v,¶gÂà²v,¥«­È,³ø¹S²v-Ln
Y1400  ,¯¼ÅÖ         ,20030606,  187.31,  187.43,  184.52,  185.57,    85352,      744615,  -0.7541,   0.4394,      182330,  -0.7569
Y1400  ,¯¼ÅÖ         ,20030609,  184.86,  186.64,  184.28,  185.40,    90419,      747300,  -0.0916,   0.4655,      182156,  -0.0917
Y1400  ,¯¼ÅÖ         ,20030610,  185.31,  186.38,  184.75,  184.87,    90673,      750070,  -0.2859,   0.4668,      181631,  -0.2863
Y1400  ,¯¼ÅÖ         ,20030611,  185.63,  186.60,  184.99,  184.99,    88229,      761920,   0.0649,   0.4542,      181751,   0.0649
Y1400  ,¯¼ÅÖ         ,20030612,  186.18,  191.06,  186.18,  190.79,   179800,     1470800,   3.1353,   0.9262,      187382,   3.0872
Y1400  ,¯¼ÅÖ         ,20030613,  192.75,  192.87,  190.01,  190.60,   181063,     1452166,  -0.0996,   0.9327,      187195,  -0.0996
Y1400  ,¯¼ÅÖ         ,20030616,  194.02,  198.61,  194.02,  198.20,   204353,     1883806,   3.9874,   1.0527,      194660,   3.9100
Y1400  ,¯¼ÅÖ         ,20030617,  202.66,  202.92,  197.77,  197.77,   256972,     2119439,  -0.2170,   1.3237,      194245,  -0.2172
Y1400  ,¯¼ÅÖ         ,20030618,  198.38,  199.41,  197.24,  197.65,   183080,     1601580,  -0.0607,   0.9431,      194125,  -0.0607
Y1400  ,¯¼ÅÖ         ,20030619,  198.74,  198.79,  195.62,  197.92,   144847,     1310666,   0.1366,   0.7461,      194387,   0.1365
Y1400  ,¯¼ÅÖ         ,20030620,  197.14,  198.98,  194.69,  195.81,   178731,     1274306,  -1.0661,   0.9207,      192318,  -1.0718
Y1400  ,¯¼ÅÖ         ,20030623,  195.51,  196.45,  190.50,  191.62,   129822,      968427,  -2.1398,   0.6682,      188344,  -2.1631
Y1400  ,¯¼ÅÖ         ,20030624,  190.70,  191.58,  189.33,  191.58,    87827,      685559,  -0.0209,   0.4521,      188309,  -0.0209
Y1400  ,¯¼ÅÖ         ,20030625,  191.70,  194.00,  191.27,  193.27,    96428,      752305,   0.8821,   0.4963,      189968,   0.8783
Y1400  ,¯¼ÅÖ         ,20030626,  193.39,  193.91,  191.31,  191.62,    82676,      614455,  -0.8537,   0.4256,      188350,  -0.8574
Y1400  ,¯¼ÅÖ         ,20030627,  193.20,  193.85,  190.24,  190.96,   101687,      948860,  -0.3444,   0.5234,      187704,  -0.3450
Y1400  ,¯¼ÅÖ         ,20030630,  191.27,  193.93,  191.14,  192.95,    93327,      919851,   1.0421,   0.4804,      189658,   1.0367
Y1400  ,¯¼ÅÖ         ,20030701,  193.12,  196.10,  192.90,  195.68,   110926,     1104129,   1.4149,   0.5704,      192600,   1.4050
Y1400  ,¯¼ÅÖ         ,20030702,  197.31,  197.31,  195.13,  195.58,   138501,     1258569,  -0.0511,   0.7122,      192504,  -0.0511
Y1400  ,¯¼ÅÖ         ,20030703,  195.82,  196.33,  193.63,  194.13,   120956,     1049491,  -0.7414,   0.6220,      191079,  -0.7441
Y1400  ,¯¼ÅÖ         ,20030704,  194.82,  195.14,  193.35,  193.77,    75848,      643118,  -0.1854,   0.3900,      190728,  -0.1856
Y1400  ,¯¼ÅÖ         ,20030707,  194.52,  194.96,  192.94,  193.69,   110431,      964256,  -0.0413,   0.5679,      190647,  -0.0413
Y1400  ,¯¼ÅÖ         ,20030708,  194.47,  195.95,  192.22,  194.45,   131106,     1218911,   0.3924,   0.6742,      191396,   0.3916
Y1400  ,¯¼ÅÖ         ,20030709,  194.88,  196.76,  194.52,  195.71,   144797,     1149269,   0.6480,   0.7446,      192633,   0.6459
Y1400  ,¯¼ÅÖ         ,20030710,  197.83,  200.53,  197.01,  197.01,   195582,     1596536,   0.6642,   1.0057,      193916,   0.6621
Y1400  ,¯¼ÅÖ         ,20030711,  196.89,  196.89,  191.99,  192.58,   123067,      896442,  -2.2486,   0.6328,      189556,  -2.2743
Y1400  ,¯¼ÅÖ         ,20030714,  193.29,  197.09,  192.45,  196.91,   112308,     1057373,   2.2484,   0.5772,      193816,   2.2235
